ZO8403564006032015,　就活シーズンを迎えたこともあってか、「人事が説明会で見た『採りたくない学生』」が最も読まれました。採用担当者は、説明会での就活生の一挙手一投足を注視している、という話です。常識外れな服装で来たり、菓子を食べながら話を聞くなど、マナーが悪い学生が増えているようです。また、キャンプインした大リーグの話題、「来る者拒まぬイチロー、同僚にバットケースの『教え』」が５位に入りました。２月28日から３月６日に読まれた記事を紹介します。,電子版読まれた記事　採りたくない学生、パソコン…,2015-03-07 07:00,0,0
ZO8394043004032015,　初めての就職活動は分からないことだらけ。直接企業に質問しづらいことも多いし、口コミ情報がどこまで信用できるかも不安だ。そんな悩みを解決する「就活探偵団」。就活生の疑問に答えるべく、あなたに代わって日経記者が企業に突撃取材します。　３月１日に就活が本格解禁となり、多くの就活生は企業の説明会に足を運んでいるころだろう。後ろ倒しで選考期間が短くなった今シーズンの就活は説明会、エントリーシート、面談と短期間のうちに連続して進む可能性が高い。就活生が「やってはいけないこと」「気をつけるべきこと」を採用担当者に教えてもらい、座談会形式でまとめた。２週続けてお届けする。■最初のチェックは受付でのあいさつ　――企業説明会の会場に足を踏み入れた段階から、選考は始まっている。採用担当は就活生の一挙手一投足を注視している。　ＩＴ中堅　マナーは年々悪化している感じがします。受付でまずあいさつができているかどうかは必ずチェックしています。ちゃんとあいさつができない学生をそこですぐにはじくわけではありませんが、誰かと競ったときに不利になります。そういう態度は実際に入社した後、ビジネスの現場で繰り返される可能性が高いからです。　採用支援　最近の就活生のマナーは著しく落ちていると感じます。イベントに連絡なく欠席した学生に理由を聞くと「髪形が決まらなかったから」「やっぱり面倒になったから」などと平気で答えるのには驚きでした。　小売り　受付で資料を放り投げるように提出する学生は必ずいます。このほか説明会で隣の人とおしゃべりをやめない、居眠りする、遅刻はチェックします。面接の段階に入ると学生は猫をかぶって見抜けなくなるので、説明会で見せたネガティブ情報を人事全体で共有して、就活生をしっかり見るようにしています。　――「私服ＯＫ」の説明会も多いが、常識外れの服装で訪れる就活生も少なくない。　ＩＴベンチャー　「私服ＯＫ」としているのですが、朝起きてそのまま来ましたというようなスエット姿の就活生にはびっくりしました。　アパレル　ジーパン・Ｔシャツ姿は珍しくないです。靴やシャツが派手、ヘンな帽子をかぶってくる就活生は目立ちました。芸能人のマネをしているのか、室内でもサングラスをかけたままの就活生もいました。チェックはするし、嫌でも覚えていますので面接のときに会えば「あの格好の学生か」となります。　機械　うちは服装について「できる限り私服で来てください」と明記しています。実は企業が「服装自由」という場合、３パターンあります。「ホントはスーツ必須」「どちらでもいい」「ぜひ私服で」――。うちは「ぜひ私服」です。私服は個性が出ますから、その人物を知る有力な手掛かりになります。■「じゃがりこ」食べる就活生　――採用担当者が説明しているのに、平気で飲食する学生が増えている。　証券　スタバのコーヒーを飲みながら説明会を聞いている就活生をよく見かけますが、印象は良くないですね。説明会を聞きながらの飲食は常識的に考えてＮＧです。　ＩＴ　説明会の机の上にペットボトルを「どーん！」と大きな音をたてて置く学生は毎年います。我々とマナーの常識が違うのかなあ、と思います。最近はあまりに多いのでマヒしてしまい、説明会が始まるタイミングでペットボトルをしまったら、「まあ、いいか」と大目にみるようになってしまいました。　娯楽　コーヒーやペットボトルならまだいいほうです。説明会に食べ物や飲み物が入ったコンビニの袋を持ち込む学生が増えていますが、ある学生は（山崎製パンの）「ランチパック」をむしゃむしゃ食べながら採用担当の説明を聞いていました。さらに輪をかけてひどい学生がいて、（カルビーの）「じゃがりこ」をバリボリと音をたててほお張っているのです。どちらの学生も注意したのは言うまでもありません。■遅刻は厳禁だが早く来るのも……　――就活で遅刻は厳禁だが、やむを得ないときもある。遅刻したときの対応が肝心だ。　教育　説明会や面接に遅刻する学生は毎年いますが、事前の連絡があれば柔軟に対応します。しかし、事前に何も連絡せず会場に来ても中には入れません。この点は厳しく対処します。　娯楽　逆に「遅刻は厳禁」と伝えたら、１時間前にきて待っている学生もいました。まだこちらの準備ができていないのに……。早く来ることで真面目なところを見せようとしているのかもしれませんが、これは逆効果です。　ＩＴサービス　遅刻しても、うまく切り返して理由を説明してくれれば「逆境に強い」と思うかもしれない。そもそも、うちは交通関連のサービスを手掛けているので、方向音痴で遅刻する学生は向いていないかも。　人材　遅刻ではないのですが、説明会を始めたら、あわてて帰り出す学生が毎年何人かいます。同じ社名で、全く事業内容が異なる別の会社と間違えて説明会にやってきた学生です。ちゃんと調べてこいよ、と言いたくなります。■質問はよく吟味して　――説明会終盤の「質疑応答」とアンケートにも落とし穴がある。　小売り　積極的に質問してくれるのはいいのだが、「何をしに会社にくるつもりなのか」と思わせるような学生が毎年いる。「休みはちゃんととれるのか」「パワハラをする人はいるのか」「社員の仲はいいのか」などと質問する学生だ。入社して何がしたいかではなく会社は自分を守ってくれるのか、を気にしているのがありありとわかる。こういう学生はすごく気になる。　証券　終了後に説明会の印象について答えてもらうアンケート用紙を配っているのですが、全く記入しないで提出する学生が毎年います。これは目立ちます。■証券会社に「御行」　――エントリーシート（ＥＳ）から浮かび上がる「採りたくない学生」とは……　ＩＴ中堅　書き殴るような字だったり、空白が多かったりするＥＳはマイナスです。それだけで落とすことはしませんが、最終的に内定を出す段階できいてくる場合があります。　ＩＴサービス　うちの会社の略称はアルファベット３文字なのですが、ＥＳに全く違うアルファベット３文字の社名が書かれているケースがあります。コピーして使い回ししているせいでしょうね。これはだめです。ＥＳの右側に趣味などを書く欄があるのですが、ある学生のＥＳはそこにコーヒーのシミがついていました。シミ付きＥＳを出すのも論外ですが、さらに驚いたことに、提出時にそのことを指摘するとシミのついた右半分を手でビリビリちぎって左側だけを出した学生がいたのです。当然、選考は×です。　証券　「御行」とかいてあるＥＳは目立ちますね。銀行のＥＳのコピペ（コピー＆ペースト＝貼り付け）かと思いましたが、内容を読むとどうも違う。うちを銀行と間違っているようでした。銀行への敬称は「御行」というのを知っているぞ、と示したかったのかもしれませんが。　ゼネコン　志望理由で多いのが「海外で貧しい国に行ったとき、生活向上のためにインフラ整備をやりたいと思った」というパターン。正直、エピソードにそんなに期待しているわけではない。なぜそう考えるに至ったのか、経緯や過程をしっかり書かないと響かない。　人材　コピペしたＥＳは読めばだいたいわかります。コピペしたＥＳは面接でだいたいぼろがでます。自分の言葉で書いていないからで、これではどこでも厳しい。ＥＳで元気があって柔軟なところを見せるためか、「何でも頑張ります」というアピールもよく見ますが、意識が低いと見なされます。社会人になって何をしたいか、自分の言葉で表現できない学生はだめです。■探偵団から一言　就活生が思う以上に人事はよく見ている。常に見られている意識で臨もう。　次回は「面接編」。３月12日（木）に掲載予定です。　「お悩み解決！就活探偵団」では読者の皆様からのご意見、ご感想を募集しております。こちらの投稿フォームからお寄せください。就活探偵への就活生からの疑問は日経就職ナビのホームページから受け付けています。これまで寄せられた主な疑問もご覧になれます。,人事が説明会で見た「採りたくない学生」,2015-03-05 07:00,0,1
ZO8374153027022015,　「これは数十社断られた氷河期入社組のリベンジ転職です」――。リーマン・ショックや東日本大震災の影響で２～３年ほど前に苦戦の末に就職した氷河期入社組が意中の会社に入り直そうと走り出した。就職戦線が引く手あまたの売り手市場に一転、後輩たちが余裕の就活を繰り広げているからだ。企業側も採用難の中、「若くて優秀な人材が採れるなら」と若者の中途採用に関心を示し始めている。　「たった２年違いなのに同じ大学の後輩が楽勝で内定をもらっているのを見て、何なんだと思った」。２月12日夜７時半すぎ。東京都内で開かれたＤＯＤＡ転職フェア。求人企業がずらりとブースを構えた会場にスーツ姿で現れた木崎健さん（仮名、25）の胸中は複雑だ。もっといい条件を　2012年春に四年制大学を卒業して流通大手の子会社に就職したが、「休みはちゃんと取れないし、福利厚生制度は親会社ほど充実していない。もっと条件のいい会社に入り直すため、勤務先に黙って夜や休日に転職活動をしている」と打ち明ける。　３日間で延べ１万４千人超が来場したこの転職フェアでは中高年に交じって、10～13年卒の氷河期入社組の姿も目立った。４社のブースを訪れた神奈川県在住の松永杏さん（仮名、25）も12年春卒の氷河期組。不動産会社に就職したが「残業が多くて１年半で退職し、今はアルバイトしながら転職活動中。大学３年のときは50社以上にエントリーシートを送ったのにほぼ全滅。春までにリベンジ転職したい」と意気込む。　文部科学省と厚生労働省が発表した調査では、今春卒業予定の大学生の就職内定率は14年12月１日時点で前年同期比3.7ポイント増の80.3％。４年連続の増加でリーマン・ショックの影響が表れる前の08年12月（80.5％）とほぼ同じ水準まで回復したという。　企業の採用意欲は転職市場にも飛び火。転職サービスを提供するインテリジェンスでは、１月の転職求人倍率は1.18倍で求人数や転職希望者数は最多を更新。「新卒採用の競争が激化する中で、最近は転職市場でも若くて優秀な人材なら中途採用や既卒者の『第二新卒』でも積極的に採りたいという企業が増えている」と同社の木下学ＤＯＤＡ編集長は話す。今年は求人企業からの出展要請が多く、東京や大阪、名古屋のほか、九州でも大規模な転職フェアを開く予定だ。　これまで新卒採用と30代以上の中途採用が中心だった大手でも若手の転職市場に関心を示し始めている。ＪＴＢ西日本は「中途採用は30代半ばが中心だったが、旅行に興味があり、意欲のある人材なら20代も積極的に採用していきたい」（総務チームの田中基之グループリーダー）と意欲を示す。積水ハウスでも「住宅業界と無縁だった人でも、人間力を発揮し、果敢にチャレンジする人材なら中途採用したい」（人事部）という。　こうした企業の採用意欲の高まりを察知して、早くも希望の転職を果たした氷河期入社組もいる。12年春に就職したＩＴ企業を辞めて昨夏、日本たばこ産業（ＪＴ）に再就職した安永優花さん（仮名、25）もその一人。「いずれは海外赴任したいと思って就職したのに前の会社ではグローバルな仕事をさせてもらえなかった。ＪＴでは毎日のように海外の拠点とやりとりしながら税務の仕事をやらせてもらっている」とほほ笑む。　結婚や出産などを考え、柔軟な働き方ができる会社に転職したのは川口梨佐さん（仮名、26）。11年春に就職した金融機関を辞めて、東京海上日動火災保険の地域限定型社員としてこのほど働き始めた。「将来は結婚したいし、子どもも欲しい。でも家庭生活と両立しながら仕事も続けたい。勤務地が限定している地域限定型の社員ならずっと働き続けられそう」と話す。中小が草刈り場に　地域限定型社員を含め26歳ぐらいまでの既卒者を第二新卒として採用している同社は、「社会人を経験したことで貪欲に活躍の場を広げようとしている『たくましく多彩な人材』に期待している」（人事企画部人事・採用グループの横山功介課長）とし、14年度は計21人を採用した。今後も第二新卒の採用を続けていくという。　企業の採用事情に詳しい人事コンサルタントの常見陽平氏は「就職氷河期は多くの若者が意中の会社に入れなかった。厳しい時代に就職した若者がより条件のいい大手や成長企業に移っており、結果として中堅・中小企業が草刈り場にされている」と指摘する。木下ＤＯＤＡ編集長は「氷河期に例年以上に採用できたと安心し、若手社員の人材育成をちゃんとやらない企業は若くて優秀な人材を失いかねない」と警鐘を鳴らす。（編集委員　阿部奈美）,10～13年卒　リベンジ転職,2015-03-02 15:30,0,0
ZO8374153027022015,　「これは数十社断られた氷河期入社組のリベンジ転職です」――。リーマン・ショックや東日本大震災の影響で２～３年ほど前に苦戦の末に就職した氷河期入社組が意中の会社に入り直そうと走り出した。就職戦線が引く手あまたの売り手市場に一転、後輩たちが余裕の就活を繰り広げているからだ。企業側も採用難の中、「若くて優秀な人材が採れるなら」と若者の中途採用に関心を示し始めている。　「たった２年違いなのに同じ大学の後輩が楽勝で内定をもらっているのを見て、何なんだと思った」。２月12日夜７時半すぎ。東京都内で開かれたＤＯＤＡ転職フェア。求人企業がずらりとブースを構えた会場にスーツ姿で現れた木崎健さん（仮名、25）の胸中は複雑だ。　2012年春に四年制大学を卒業して流通大手の子会社に就職したが、「休みはちゃんと取れないし、福利厚生制度は親会社ほど充実していない。もっと条件のいい会社に入り直すため、勤務先に黙って夜や休日に転職活動をしている」と打ち明ける。　３日間で延べ１万４千人超が来場したこの転職フェアでは中高年に交じって、10～13年卒の氷河期入社組の姿も目立った。４社のブースを訪れた神奈川県在住の松永杏さん（仮名、25）も12年春卒の氷河期組。不動産会社に就職したが「残業が多くて１年半で退職し、今はアルバイトしながら転職活動中。大学３年のときは50社以上にエントリーシートを送ったのにほぼ全滅。春までにリベンジ転職したい」と意気込む。　文部科学省と厚生労働省が発表した調査では、今春卒業予定の大学生の就職内定率は14年12月１日時点で前年同期比3.7ポイント増の80.3％。４年連続の増加でリーマン・ショックの影響が表れる前の08年12月（80.5％）とほぼ同じ水準まで回復したという。　企業の採用意欲は転職市場にも飛び火。転職サービスを提供するインテリジェンスでは、１月の転職求人倍率は1.18倍で求人数や転職希望者数は最多を更新。「新卒採用の競争が激化する中で、最近は転職市場でも若くて優秀な人材なら中途採用や既卒者の『第二新卒』でも積極的に採りたいという企業が増えている」と同社の木下学ＤＯＤＡ編集長は話す。今年は求人企業からの出展要請が多く、東京や大阪、名古屋のほか、九州でも大規模な転職フェアを開く予定だ。　これまで新卒採用と30代以上の中途採用が中心だった大手でも若手の転職市場に関心を示し始めている。ＪＴＢ西日本は「中途採用は30代半ばが中心だったが、旅行に興味があり、意欲のある人材なら20代も積極的に採用していきたい」（総務チームの田中基之グループリーダー）と意欲を示す。積水ハウスでも「住宅業界と無縁だった人でも、人間力を発揮し、果敢にチャレンジする人材なら中途採用したい」（人事部）という。　こうした企業の採用意欲の高まりを察知して、早くも希望の転職を果たした氷河期入社組もいる。12年春に就職したＩＴ企業を辞めて昨夏、日本たばこ産業（ＪＴ）に再就職した安永優花さん（仮名、25）もその一人。「いずれは海外赴任したいと思って就職したのに前の会社ではグローバルな仕事をさせてもらえなかった。ＪＴでは毎日のように海外の拠点とやりとりしながら税務の仕事をやらせてもらっている」とほほ笑む。　結婚や出産などを考え、柔軟な働き方ができる会社に転職したのは川口梨佐さん（仮名、26）。11年春に就職した金融機関を辞めて、東京海上日動火災保険の地域限定型社員としてこのほど働き始めた。「将来は結婚したいし、子どもも欲しい。でも家庭生活と両立しながら仕事も続けたい。勤務地が限定している地域限定型の社員ならずっと働き続けられそう」と話す。　地域限定型社員を含め26歳ぐらいまでの既卒者を第二新卒として採用している同社は、「社会人を経験したことで貪欲に活躍の場を広げようとしている『たくましく多彩な人材』に期待している」（人事企画部人事・採用グループの横山功介課長）とし、14年度は計21人を採用した。今後も第二新卒の採用を続けていくという。　企業の採用事情に詳しい人事コンサルタントの常見陽平氏は「就職氷河期は多くの若者が意中の会社に入れなかった。厳しい時代に就職した若者がより条件のいい大手や成長企業に移っており、結果として中堅・中小企業が草刈り場にされている」と指摘する。木下ＤＯＤＡ編集長は「氷河期に例年以上に採用できたと安心し、若手社員の人材育成をちゃんとやらない企業は若くて優秀な人材を失いかねない」と警鐘を鳴らす。（編集委員　阿部奈美）,意中の会社へ　氷河期入社組、「リベンジ転職」に走る,2015-03-02 06:30,0,0
ZO8380902028022015,　《３月に内定も》今シーズンの就職活動では、多くの学生が３月説明会、８月面接解禁という経団連の指針を意識しているのではないでしょうか。しかし、外資系や新経済連盟（新経連）傘下の企業などは経団連の指針に縛られません。　新経連会長会社の楽天は、昨年12月１日にエントリー受け付けを始め、年明け１月６日に締め切りました。２月下旬から２回目の受け付けを始めています。内定を出す時期は「12月受け付けで３～４月、２月受け付けで５～６月です」（広報部）。　ほかの新経連傘下企業や外資系企業も動きは早く「２～３月に選考して４月１日に内定を出す」（フリービット）。「すでに選考を開始し内定も出している」（ＤｅＮＡ）とのこと。経団連非加盟の中小企業も考慮に入れると、就活戦線は既にヤマ場といえそうです。▼ビジネスリーダー→就活・仕事→お悩み解決！就活探偵団,これがおすすめ 電子版から,2015-03-02 03:30,0,0
ZO8382634001032015,　2016年卒の学生の就職活動が本格的に始まった。経団連が企業説明会をこれまでより３カ月遅らせ、１日が解禁日となった。ただ学生にはインターンシップ（就業体験）への参加などで既に「就活中」との意識も強い。選考期間の短縮で、スマートフォン（スマホ）ゲームのコロプラなど採用を増やしたい成長企業では採用担当者の確保も課題になっている。トヨタ、東大で　東京大学が１日に開いた就活イベントにはトヨタ自動車や三井住友銀行など57社が参加。リクルートスーツ姿の東大生1100人超が集まり、人事担当者らの話に聞き入った。　参加した西武ホールディングスの人事担当者は「今日から採用サイトでもエントリーを受け付け始めた。少しでも多くの学生に会って魅力を伝えたい」と意気込む。もっとも学生側には「インターンシップなどで早めに動いていたので、就活スタートという感じはしない」（経済学部の男子学生＝22）との声もある。　経団連の指針で、今春入社する15年卒の採用に比べ、企業説明会は３カ月遅い３月１日、選考は４カ月遅い８月１日からに変わった。その分、学生との接点を増やそうとインターンシップを開く企業が急増。就職支援サイト運営のディスコによると、インターンシップの募集情報を掲載した企業数（２月末時点）は前年比76％増えた。　３月以前のインターンシップは採用選考と一切関係ないことを明確にすることなどが求められている。だが実際は、経団連の榊原定征会長が「インターンシップなどの形で事実上の会社説明が行われていると聞く」と苦言を呈する状況だ。　２月に８年ぶりにインターンシップを復活させた三井物産は「商社の仕事を知ってもらうのが目的」（中野真寿人材開発室長）と説明。経団連の指針通り事業提案など職業体験が中心で、ホームページでも採用とは関係がないと明記するが、学生側は必ずしも額面通り受け止めていない。　倍率58倍超の激戦を勝ち抜いて同社のインターンシップに参加した京都大学３年の男子学生（22）は「５日間も顔を合わせ、人事にアピールする機会はあった」と話す。　焦りを募らせている企業もある。新興企業の人事部では説明会などに追われ人手不足感が高まっている。　インターネット調査会社のマクロミルは昨夏から新卒採用担当の募集を開始。事業拡大で今年は前年比４割増の70人を採用する計画。採用チームは現在７人だが「３月に入るとフル稼働状態」（人材開発ユニットの金森大地マネジャー）だ。　コロプラも人事経験のある採用担当者を募集する。16年卒では前年よりも採用数を増やす計画。「優秀なエンジニアやデザイナーを取ることが重要。採用担当がまだまだほしい」（千葉功太郎副社長）という。ＩＴは既に内定　楽天などＩＴ（情報技術）大手や外資系は経団連ルールに縛られず、既に内定を出し始めている。一方、経団連加盟の大手企業は８～９月に選考が集中することになる。各社の「競合」で人材を取り逃がすことも予想され、資生堂は「例年より少し多めに内定者を確保したい」（三輪英子採用グループリーダー）としている。（岸本まりみ）,就活 選考短縮で波紋,2015-03-02 03:30,0,0
ZO8380897028022015,　いまさらの感がありますが、フランスの経済学者トマ・ピケティ氏のブームが続いています。「資本主義経済の下では、放っておくと格差が拡大してしまう」という主張は、国会の論戦でも取り上げられ、改めて日本の格差問題もクローズアップされるようになりました。　主な分析は、資本収益率（ｒ）は経済成長率（ｇ）を常に上回り、資本を持っている人は、一般の人より豊かになるというものです。　ただし、ピケティ氏の書いた本の題名が『21世紀の資本』というだけに、マルクスの『資本論』と比較されることが多いのですが、マルクスが言う「資本」とピケティ氏の「資本」とは内容が異なります。マルクスの資本は生産手段のこと。資本家が所有する工場などを指します。これに対してピケティ氏の資本は、利息や配当金などの収入も含まれ、資産と言った方が実態に近いのです。　資産家ほど財産が増え、財産を相続で子孫が受け継ぎ、富める者はますます富む。わかりやすい理論です。ピケティ氏の功績はこれを膨大なデータで実証したことです。◇　◆　◇　１月末、ピケティ氏が来日すると、講演会やインタビューが目白押し。売れっ子タレントのような過酷なスケジュールをこなして離日しました。　フランスの思想家が、これだけ日本でもてはやされるのは、1966年に来日した実存主義の哲学者ジャン＝ポール・サルトル以来ではないでしょうか。　１月31日、ピケティ氏は東京大学の本郷キャンパスで、主に東大生を対象に講演しました。これを傍聴させてもらいました。　講演の主な内容は、著書に書かれていることの説明です。学生たちは著書を読んできているものと思われるのですが、そんなことにはお構いなしに丁寧に解説します。隣で講演を聞いていた作家の佐藤優氏は、「ピケティという人は優しいねえ。聴衆が自著を読んでいないことを前提に話をするんだから」と感想を述べます。感嘆なのか皮肉なのか不明でしたが。　◇　◆　◇　授業後、学生からの質問は英語に限定。学生たちは見事に英語で質問します。　ピケティ氏は、講演の中で、所得格差は教育格差につながり、裕福な家庭の子は、君たちのように質の高い教育を受けることができ、それがまた格差を固定化すると話していました。　これを受けて、学生の質問は、「質の高い教育を受けられる僕たちのような者は、何をすべきなのでしょうか」というものでした。これには会場が沸きました。　ピケティ氏は、「親は選べないからね」と受け、「金持ちの家に生まれたことを卑下する必要はない」と答えました。これには会場が苦笑します。　その上でピケティ氏は、「君たちは高いレベルの教育を受けることができたのだから、それを社会のために役立てることを考えてください」と呼びかけました。　質の高い教育を、自分のために役立てるのでなく、社会のために役立てる。これこそ、本当の意味でのエリートの姿勢なのだということを、ピケティ氏は訴えたのです。　大岡山は池上教授の活動拠点である東京工業大学のキャンパス名に由来します。日経電子版に「大岡山通信」「教養講座」を掲載しています。▼ビジネスリーダー→就活・仕事→「池上彰の大岡山通信　若者たちへ」「池上彰の教養講座」,池上彰の大岡山通信 若者たちへ,2015-03-02 03:30,0,1
ZO8380884028022015,　大学生による政策提言が活発になってきた。ゼミ単位でチームを組み、半年かけて日本が取り組むべき政策を練り上げて論文にする。学生団体や学会主催のコンテストでは、プロの研究者顔負けのデータ分析や、地道なヒアリングに基づいた提言が相次ぐ。国や地方自治体への「政策提言ツアー」を実施し、省庁を施策への反映に動かすケースも出てきた。　２月中旬、東京・霞が関の会議室。「（価格の安い）後発薬を普及させるには（商品名でなく有効成分を示す）一般名での処方が効果的」「一般名に対応したシステムを導入する病院に補助し、大学の医学部や基幹病院への教育を徹底するよう提言します」。大阪大学法学部３年の竹中一真さんらの話に、厚生労働省の担当者が耳を傾けた。　竹中さんらは自分たちで収集したデータに基づき、都道府県による後発薬リストの作成や医療機関向け講習会が、後発薬普及につながるとの分析結果を披露。厚労省の増川直樹・後発医薬品使用促進専門官は「示唆に富む研究内容。できるところから着実に進めたい」と応じた。提言を受け、都道府県の取り扱いリストを同省のホームページに載せ始めたことも明かした。　発表の基になった「後発医薬品普及促進への一考」は昨秋、ＷＥＳＴ論文研究発表会で最優秀論文に輝き、ＩＳＦＪ日本政策学生会議の政策フォーラムでも政策提言賞を受けた。どちらも学生が運営主体となっている。竹中さんが所属する阪大の赤井伸郎ゼミはコンテストの常連だ。2014年は同ゼミから参加した４チーム全てが賞を獲得した。　赤井教授は「学生は時間があり、47都道府県に電話して聞き取り調査するなど忙しい研究者にできないことをやれる」と話す。竹中さんは「考え得る反論を想定し、厚労省や病院、日本ジェネリック製薬協会にヒアリングし、メールで問い合わせた」という。竹中さんとチームを組んだ今村有里さんは「学生でもここまでできるとわかった」と胸を張る。　官庁での提言には赤井教授の持つ人脈が生きた。厚労省のほか財務省、農林水産省、国土交通省でプレゼンテーションと意見交換が実現。「日本産水産物の輸出拡大策」を提言した農水省では長谷部正道審議官も同席し、「良い観点。水産物輸出に関心を持ってくれてありがたい」とコメントした。　政策提言のコンテストで阪大の赤井ゼミと並ぶ存在が中央大学の横山彰ゼミだ。総合政策学部３年の安達洋介さんらは「首都直下地震の際にマンション建て替えの決議要件を現行の５分の４以上から過半数に下げると、再建期間を３年近く縮められ、経済的損失を２兆7900億円減らせる」と試算した。その論文「マンションの多数決議要件の緩和」は14年のＩＳＦＪで特別優秀賞を獲得した。　公共選択学会が主催する「学生の集い」では、同ゼミの野平隆介さんらが再生可能エネルギーの固定価格買い取り制度に問題提起した。「価格調整だけではうまく機能しない」。買い取り量を制限する「均等割総量規制政策」による負担軽減を提唱して最優秀賞を受けた。　横山教授は慶応大学出身で加藤寛氏に師事した。「学生の集い」は横山氏ら加藤氏とゆかりの深いゼミの交流会（インゼミ）が発展して誕生。ＩＳＦＪは加藤氏が立ち上げた慶応大湘南藤沢キャンパスの学生が中心になって発足した。　横山氏は「しがらみのない学生だから斬新な政策を提言できる」と話す。実際、固定価格買い取り制度を論じた野平さんのチームは「買い取り価格を下げても負担は増してしまう」という消費者の視点から総量規制という発想に行き着いた。　就活の関連情報はこちらへ　大学面では就職活動中の大学生の疑問や不安にこたえる記事を掲載しています。関連情報を電子メールｄａｉｇａｋｕ＠ｎｉｋｋｅｉ．ｃｏ．ｊｐへお寄せください。,政策提言 霞が関に活、データ分析 学生走る,2015-03-02 03:30,0,0
ZO8382634001032015,　2016年卒の学生の就職活動が本格的に始まった。経団連が企業説明会をこれまでより３カ月遅らせ、１日が解禁日となった。ただ学生にはインターンシップ（就業体験）への参加などで既に「就活中」との意識も強い。選考期間の短縮で、スマートフォン（スマホ）ゲームのコロプラなど採用を増やしたい成長企業では採用担当者の確保も課題になっている。　東京大学が１日に開いた就活イベントにはトヨタ自動車や三井住友銀行など57社が参加。リクルートスーツ姿の東大生1100人超が集まり、人事担当者らの話に聞き入った。　参加した西武ホールディングスの人事担当者は「今日から採用サイトでもエントリーを受け付け始めた。少しでも多くの学生に会って魅力を伝えたい」と意気込む。もっとも学生側には「インターンシップなどで早めに動いていたので、就活スタートという感じはしない」（経済学部の男子学生＝22）との声もある。　経団連の指針で、今春入社する15年卒の採用に比べ、企業説明会は３カ月遅い３月１日、選考は４カ月遅い８月１日からに変わった。その分、学生との接点を増やそうとインターンシップを開く企業が急増。就職支援サイト運営のディスコによると、インターンシップの募集情報を掲載した企業数（２月末時点）は前年比76％増えた。　３月以前のインターンシップは採用選考と一切関係ないことを明確にすることなどが求められている。だが実際は、経団連の榊原定征会長が「インターンシップなどの形で事実上の会社説明が行われていると聞く」と苦言を呈する状況だ。　２月に８年ぶりにインターンシップを復活させた三井物産は「商社の仕事を知ってもらうのが目的」（中野真寿人材開発室長）と説明。経団連の指針通り事業提案など職業体験が中心で、ホームページでも採用とは関係がないと明記するが、学生側は必ずしも額面通り受け止めていない。　倍率58倍超の激戦を勝ち抜いて同社のインターンシップに参加した京都大学３年の男子学生（22）は「５日間も顔を合わせ、人事にアピールする機会はあった」と話す。　焦りを募らせている企業もある。新興企業の人事部では説明会などに追われ人手不足感が高まっている。　インターネット調査会社のマクロミルは昨夏から新卒採用担当の募集を開始。事業拡大で今年は前年比４割増の70人を採用する計画。採用チームは現在７人だが「３月に入るとフル稼働状態」（人材開発ユニットの金森大地マネジャー）だ。　コロプラも人事経験のある採用担当者を募集する。16年卒では前年よりも採用数を増やす計画。「優秀なエンジニアやデザイナーを取ることが重要。採用担当がまだまだほしい」（千葉功太郎副社長）という。　楽天などＩＴ（情報技術）大手や外資系は経団連ルールに縛られず、既に内定を出し始めている。一方、経団連加盟の大手企業は８～９月に選考が集中することになる。各社の「競合」で人材を取り逃がすことも予想され、資生堂は「例年より少し多めに内定者を確保したい」（三輪英子採用グループリーダー）としている。（岸本まりみ）,就活、選考短縮で波紋　説明会など本格スタート,2015-03-02 00:00,0,0
SSXK00063_01032015,　2016年春の採用に向けた企業の会社説明会が１日解禁され、大学３年生らの就職活動が本格的にスタートした。経団連の日程ルールが変わり、開始時期がこれまでより３カ月遅くなった。　面接などの選考活動の解禁も４カ月繰り下げられ、４年生の８月１日に変更。一方、正式な採用内定の解禁は10月１日に据え置かれたため「短期決戦」となる。　就職情報会社のディスコは、東京都新宿区で合同会社説明会を開催。就職情報会社の学情は大阪市で、合同会社説明会を開いた。　大阪市の会場には、スーツ姿の学生が開場前から大勢詰め掛けた。学情によると、約140社の企業が参加。立命館大理工学部３年の鶴崎翔也さん（21）は「昨年秋から企業のホームページで情報収集を進めてきた。担当者の生の声を聞きたい」と気を引き締めた。龍谷大社会学部３年の女子学生（21）は「例年以上に短期決戦なので、企業にどんどん自分をアピールしたい」と緊張した様子で話した。　人手不足を背景に企業の採用意欲は高く、学生優位の「売り手市場」が続いている。大学４年生の就活はおおむね順調で、昨年12月時点の就職内定率は前年同期より3.7ポイント増の80.3％と４年連続で上昇した。　日程変更は、就活の早期化で学業に支障が出ているとの大学の指摘を受け、政府が経済界に要請。経団連は13年９月に新たに「採用選考に関する指針」を定め、16年春の採用から会社説明会の解禁を３年生の12月から３月に繰り下げることなどを決めた。〔共同〕,就職活動が本格スタート　大学３年、会社説明会解禁,2015-03-01 11:12,0,0
